iso3,date,obesity_prevalence,diabetes_treatment,polluting_cooking_fuels,hypertension_treatment,mean_years_schooling,expected_years_schooling,alcohol_consumption,life_expectancy
SOM,2018,12.1335664,28.6581025,97.25,25.2,4.583777777777778,1.7498333333333334,11.3269366655,57.107499999999995
SOM,2019,12.66323135,28.958611,96.9,26.15,4.628555555555555,1.7679999999999998,11.3269366655,57.63733333333333
SOM,2020,13.2149034,29.267679,96.6,34.85,4.628555555555555,1.7679999999999998,11.3269366655,57.63733333333333
SOM,2021,13.7883942,29.5902225,96.25,34.85,4.628555555555555,1.7679999999999998,11.3269366655,57.63733333333333
SOM,2022,14.383607049999998,29.9228565,95.8,34.85,4.628555555555555,1.7679999999999998,11.3269366655,57.63733333333333
SRB,2000,14.2050615,41.8947625,43.6,39.7,7.51475,13.079,11.3269366655,71.439
SRB,2001,14.4890635,42.6528605,42.65,41.05,7.64625,13.1375,11.3269366655,72.307
SRB,2002,14.779993,43.4300275,41.849999999999994,42.349999999999994,7.77725,12.92475,11.3269366655,72.258
SRB,2003,15.0774915,44.218436,41.1,43.7,8.2055,13.03675,11.3269366655,72.442
SRB,2004,15.381391,45.0171485,40.150000000000006,45.0,8.6335,13.0785,11.3269366655,72.617
SRB,2005,15.6925625,45.8279505,39.3,46.25,9.06175,13.3255,11.3269366655,72.709
SRB,2006,16.013022499999998,46.6449855,38.4,47.5,9.48825,13.424,11.3269366655,73.355
SRB,2007,16.3431905,47.4748075,37.65,48.599999999999994,9.915,13.46675,11.3269366655,73.623
SRB,2008,16.6792255,48.3094405,36.6,49.7,10.3415,13.5955,11.3269366655,73.939
SRB,2009,17.019096,49.1524575,35.7,50.75,10.40775,13.66425,11.3269366655,74.038
SRB,2010,17.360618000000002,50.00152,34.8,51.75,10.476,13.56825,11.3269366655,74.375
SRB,2011,17.705858499999998,50.857179,33.75,52.7,10.6585,13.5995,11.3269366655,74.772
SRB,2012,18.0576295,51.7225505,32.85,53.6,10.63825,14.17575,11.3269366655,75.106
SRB,2013,18.419277,52.590069,31.450000000000003,54.5,10.61825,14.32675,11.3269366655,75.605
SRB,2014,18.795042,53.4606455,30.450000000000003,55.3,10.758,14.41125,11.3269366655,75.723
SRB,2015,19.191271,54.3273715,29.0,56.05,11.056,14.5975,11.3269366655,75.817
SRB,2016,19.607443,55.185333,27.65,56.8,11.169,14.70375,16.7,76.261
SRB,2017,20.036720000000003,56.0222775,26.5,57.45,11.20175,14.841,11.3269366655,76.213
SRB,2018,20.4769475,56.834838,25.0,58.05,11.30575,14.81975,11.3269366655,76.511
SRB,2019,20.9295975,57.622566500000005,23.65,58.7,11.41,14.75075,11.3269366655,76.704
SRB,2020,21.401158,58.384201,22.200000000000003,34.85,11.5455,14.50725,11.3269366655,75.406
SRB,2021,21.8934265,59.121311,20.85,34.85,11.5455,14.508,11.3269366655,74.192
SRB,2022,22.4059445,59.8234715,19.6,34.85,11.5455,14.52825,11.3269366655,74.137
SSD,2010,4.7410665000000005,21.3196515,99.95,18.05,5.3824,4.9018,11.3269366655,55.3263
SSD,2011,4.9682431000000005,21.4792155,99.95,18.7,5.3824,5.0301,11.3269366655,55.4557
SSD,2012,5.203727199999999,21.639765,100.0,19.4,5.3824,5.1582,11.3269366655,56.389
SSD,2013,5.4495997,21.8030705,100.0,20.15,5.3824,5.2863,11.3269366655,56.273900000000005
SSD,2014,5.70927745,21.9654755,100.0,20.85,5.3824,5.4146,11.3269366655,55.488800000000005
SSD,2015,5.98403015,22.129481,100.0,21.65,5.3824,5.5424999999999995,11.3269366655,56.0874
SSD,2016,6.27635905,22.291094,100.0,22.4,5.3824,5.5424999999999995,11.3269366655,56.0652
SSD,2017,6.58721605,22.454674500000003,100.0,23.2,5.3824,5.5424999999999995,11.3269366655,55.82809999999999
SSD,2018,6.9168748,22.621491,100.0,24.049999999999997,5.3824,5.5424999999999995,11.3269366655,56.475
SSD,2019,7.2654122,22.7964345,100.0,24.85,5.3824,5.5424999999999995,11.3269366655,56.4365
SSD,2020,7.634844749999999,22.9832895,100.0,34.85,5.3824,5.5424999999999995,11.3269366655,56.0006
SSD,2021,8.0255995,23.185207499999997,100.0,34.85,5.3824,5.5424999999999995,11.3269366655,55.4909
SSD,2022,8.4376701,23.399310999999997,100.0,34.85,5.3824,5.5424999999999995,11.3269366655,56.0884
STP,2000,6.48600235,14.341347,99.8,13.65,4.3629999999999995,8.910499999999999,11.6441036085,62.14575
STP,2001,6.9404068,14.388271499999998,99.8,14.2,4.41675,9.00525,11.6441036085,62.52575
STP,2002,7.4081896,14.4383545,99.7,14.75,4.470750000000001,9.10075,12.311295217,63.09825
STP,2003,7.8846489,14.49096,99.65,15.45,4.5255,9.1975,12.836727276,63.669
STP,2004,8.36365655,14.545931,99.6,16.1,4.58075,9.4605,12.6198904425,64.23825
STP,2005,8.8399764,14.599195000000002,99.55,16.8,4.63725,9.73425,12.117324112,64.21625
STP,2006,9.3086675,14.6469865,99.5,17.5,4.694,9.82375,11.544782256,64.9105
STP,2007,9.7619362,14.690269,99.35,18.25,4.7517499999999995,9.9125,10.956779692,65.23925
STP,2008,10.19494345,14.7312995,99.3,19.0,4.8100000000000005,9.68775,10.2180247315,65.59700000000001
STP,2009,10.60569305,14.777041,99.2,19.8,4.8685,10.1605,9.675563673,65.6345
STP,2010,10.99467595,14.823923,99.05,20.55,4.914,10.033,10.1067107195,65.62375
STP,2011,11.36484795,14.87608,98.95,21.3,4.95975,10.249,10.727454093,65.137
STP,2012,11.7266731,14.930856,98.8,22.15,5.00725,10.465,11.41711362,65.84975
STP,2013,12.0956576,14.989034,98.65,22.9,5.057,10.945,11.237059508,66.303
STP,2014,12.4837255,15.0528775,98.5,23.700000000000003,5.10725,11.42475,10.758967547,66.69375
STP,2015,12.89518465,15.115448,98.35,24.450000000000003,5.188,12.25025,10.017476399,67.04625
STP,2016,13.33370895,15.1795145,98.15,25.25,5.268,12.27925,9.186458763,67.2375
STP,2017,13.79822925,15.247734,97.95,26.05,5.3465,12.3085,8.8756483675,67.95875000000001
STP,2018,14.28640535,15.323521500000002,97.75,26.85,5.42525,12.33825,8.743221058,67.99600000000001
STP,2019,14.7975585,15.410753,97.6,27.700000000000003,5.503,12.36775,8.743221058,68.11275
STP,2020,15.33237935,15.511343,97.4,34.85,5.569,12.55625,8.4553118295,67.37925
STP,2021,15.88863355,15.6286525,97.2,34.85,5.569,12.55625,11.3269366655,67.1865
STP,2022,16.462715850000002,15.763807,96.9,34.85,5.569,12.55625,11.3269366655,68.38225
SUR,2004,18.0028345,47.148369,22.95,40.05,6.732200000000001,10.4062,10.633152795,66.7158
SUR,2005,18.603149,47.3211825,21.45,41.25,6.7674,10.3952,10.6097478295,67.3044
SUR,2006,19.197152000000003,47.456947,20.15,42.45,6.8026,10.3844,10.6435857805,67.8762
SUR,2007,19.785795,47.567691,18.7,43.5,6.8024,10.3974,10.8108801915,68.5294
SUR,2008,20.369012,47.659464,17.45,44.5,6.8036,10.4108,11.0202641345,69.16159999999999
SUR,2009,20.9476365,47.735144000000005,16.25,45.400000000000006,6.8056,10.4238,11.2775081365,69.8718
SUR,2010,21.52282,47.796762,14.975,46.2,6.809,10.4372,11.709105789,70.28020000000001
SUR,2011,22.096116,47.845301,13.8,46.95,6.8748000000000005,10.463,12.131244389,70.3176
SUR,2012,22.66623,47.8850755,12.85,47.55,6.9398,10.4882,12.392213503,70.1836
SUR,2013,23.2354955,47.915219,11.6,48.05,7.0042,10.513,12.2105487445,70.11800000000001
SUR,2014,23.8120795,47.9257165,10.65,48.4,7.0684,10.5372,11.6345865195,70.23519999999999
SUR,2015,24.400105999999997,47.912508,9.7,48.7,7.1322,10.5608,11.6086386995,71.27680000000001
SUR,2016,25.000323,47.8734005,8.825,48.900000000000006,7.195600000000001,10.584,11.8574069885,72.0912
SUR,2017,25.609478,47.8206545,7.949999999999999,49.05,7.2586,10.6068,12.5831621855,72.9388
SUR,2018,26.225325,47.758913500000006,7.3,49.150000000000006,7.320600000000001,10.6286,13.0545568045,73.0924
SUR,2019,26.851755500000003,47.6848545,6.55,49.3,7.356999999999999,10.6174,13.0545568045,72.77919999999999
SUR,2020,27.4934925,47.605408999999995,6.0,34.85,7.3934,10.6058,12.054093983,73.10040000000001
SUR,2021,28.149819,47.5315305,5.45,34.85,7.3934,10.5948,11.3269366655,70.7966
SUR,2022,28.819809,47.4509225,4.95,34.85,7.3934,10.5948,11.3269366655,70.8116
SVK,2000,15.124264,39.153342,0.0,45.45,10.087,15.0295,14.987525153499998,73.313
SVK,2001,15.5080555,39.891784,0.0,46.75,10.37825,15.0295,14.987525153499998,73.774
SVK,2002,15.9043835,40.65405,0.0,48.150000000000006,10.6035,15.0295,14.5128222405,73.99575
SVK,2003,16.3144485,41.4297205,0.0,49.45,10.83175,15.0295,14.222585873,74.0525
SVK,2004,16.7392085,42.2199145,0.0,50.75,11.06925,15.0295,14.1925109515,74.387
SVK,2005,17.1793155,43.0292905,0.0,52.05,11.2855,15.0295,14.294183773,74.3165
SVK,2006,17.638567000000002,43.848537,0.0,53.2,11.504,15.0295,14.435563946,74.61275
SVK,2007,18.115334500000003,44.684407,0.0,54.35,11.72775,15.0295,14.574004852,74.77575
SVK,2008,18.606335,45.5339165,0.0,55.45,11.9465,15.0295,14.662321918,75.12174999999999
SVK,2009,19.10838,46.391201,0.0,56.45,12.18475,15.0295,14.461983616,75.469
SVK,2010,19.619039,47.2599595,0.0,57.5,12.4305,15.0295,14.030404531,75.681
SVK,2011,20.1373525,48.143111000000005,0.0,58.45,12.68225,15.0295,13.8072871295,76.2705
SVK,2012,20.664711,49.0443945,0.0,59.349999999999994,12.54775,15.0295,13.687436069,76.418
SVK,2013,21.201385,49.957223,0.0,60.2,12.60325,15.0295,13.6596000685,76.717
SVK,2014,21.752767,50.876531,0.0,60.95,12.61325,14.967,13.6823087295,77.104
SVK,2015,22.3232255,51.795083,0.0,61.7,12.799,14.90475,13.677367201,76.89075
SVK,2016,22.913278499999997,52.708045,0.0,62.4,12.8625,14.83225,13.469454217,77.43925
SVK,2017,23.5149505,53.6011695,0.0,63.05,12.94125,14.8085,13.391408353,77.40174999999999
SVK,2018,24.1246155,54.464682999999994,0.0,63.650000000000006,13.035,14.77725,13.861974009,77.45375
SVK,2019,24.744495,55.3025035,0.0,64.2,13.08525,14.77725,13.861974009,77.86675
SVK,2020,25.382659500000003,56.116693999999995,0.0,34.85,13.16975,14.77725,14.111986588,77.2425
SVK,2021,26.0408785,56.905177,0.0,34.85,13.162,14.77725,11.3269366655,75.23150000000001
SVK,2022,26.7179505,57.661736000000005,0.0,34.85,13.152,14.77725,11.3269366655,75.577
SVN,2000,14.017602,41.939421,0.0,36.4,10.33725,14.744916666666668,16.166805146999998,75.68208333333332
SVN,2001,14.2952415,42.699969,0.0,37.5,10.664666666666667,15.546583333333333,16.166805146999998,76.02691666666666
SVN,2002,14.544744,43.4807435,0.0,38.65,10.991916666666668,15.988666666666669,15.667591271,76.27208333333333
SVN,2003,14.7653615,44.2720715,0.0,39.75,11.3195,16.438333333333333,15.038961851,76.155
SVN,2004,14.961642,45.0768335,0.0,40.9,11.646666666666668,16.134083333333333,15.4962398755,76.96241666666667
SVN,2005,15.1401875,45.8964915,0.0,41.95,11.503,16.4875,15.712119392,77.19083333333333
SVN,2006,15.307145,46.727012,0.0,43.05,11.630666666666665,16.628666666666664,16.040731901,77.89033333333333
SVN,2007,15.465346,47.569959,0.0,44.0,11.570583333333332,16.66975,15.886510683,78.06391666666667
SVN,2008,15.6145125,48.4247415,0.0,44.95,11.724916666666669,16.791,15.2079719225,78.6015
SVN,2009,15.755176,49.281603,0.0,45.8,11.838583333333332,16.730166666666666,14.9317382155,78.73566666666666
SVN,2010,15.8901105,50.151354,0.0,46.65,11.87175,16.814666666666668,14.799745986,79.1665
SVN,2011,16.0228885,51.0263355,0.0,47.5,12.022583333333335,16.672666666666668,14.942467699,79.45041666666667
SVN,2012,16.162135499999998,51.905444,0.0,48.3,12.0895,16.68766666666667,14.628579624,79.59916666666666
SVN,2013,16.3154885,52.7874975,0.0,49.05,12.189833333333333,17.367583333333332,14.7401276235,79.77241666666667
SVN,2014,16.4932535,53.6696405,0.0,49.75,12.236166666666668,17.064583333333335,14.9319133905,80.39233333333333
SVN,2015,16.7068005,54.547277,0.0,50.45,12.3795,17.00466666666667,15.2759380825,80.3485
SVN,2016,16.957401,55.418569000000005,0.0,51.099999999999994,12.479166666666666,17.1735,14.9356540735,80.45983333333334
SVN,2017,17.2413595,56.272328,0.0,51.7,12.511,17.186,14.3191135525,80.81666666666668
SVN,2018,17.5570865,57.098764,0.0,52.25,12.563,17.162666666666667,14.4735057265,81.10258333333333
SVN,2019,17.9056425,57.8974305,0.0,52.8,12.613833333333334,17.055916666666665,14.4735057265,81.34783333333333
SVN,2020,18.2940675,58.6654785,0.0,34.85,12.689166666666669,16.9995,13.7871212025,80.18858333333334
SVN,2021,18.7232565,59.407899,0.0,34.85,12.689166666666669,17.129,11.3269366655,80.43683333333333
SVN,2022,19.191874499999997,60.1177575,0.0,34.85,12.689166666666669,17.129,11.3269366655,81.87516666666666
SWE,2000,12.099210500000002,43.8145535,0.0,28.35,11.354375,18.0,11.824739755,79.59475
SWE,2001,12.46019,44.7334585,0.0,29.3,11.55125,18.0,11.824739755,79.725875
SWE,2002,12.8026665,45.661512,0.0,30.299999999999997,11.713625,17.992875,12.043404301,79.79675
SWE,2003,13.1237765,46.593659,0.0,31.3,11.906375,17.992875,11.991677884,80.016375
SWE,2004,13.4196915,47.517398,0.0,32.4,12.090125,15.98725,11.8215389675,80.380625
SWE,2005,13.686106,48.427987,0.0,33.45,12.182375,15.9685,11.7140372045,80.44925
SWE,2006,13.9221215,49.3200915,0.0,34.45,12.244375,15.926875,11.7856661575,80.648375
SWE,2007,14.123617,50.1979305,0.0,35.35,12.314125,15.77975,11.8509939215,80.80737500000001
SWE,2008,14.288159,51.060924,0.0,36.15,11.984625,15.763875,11.995677189,80.996375
SWE,2009,14.414335,51.915604,0.0,36.9,12.038,15.763875,12.120714943,81.1765
SWE,2010,14.5029965,52.7588305,0.0,37.5,12.10775,15.95425,12.1891028035,81.341
SWE,2011,14.562186,53.590432,0.0,38.0,12.17875,15.8395,12.0858501055,81.537375
SWE,2012,14.600256,54.392564500000006,0.0,38.45,12.234625,15.87875,12.003351704500002,81.53425
SWE,2013,14.6315045,55.1585885,0.0,38.8,12.1285,17.90575,11.923885505,81.689875
SWE,2014,14.666283,55.883213999999995,0.0,39.05,12.179375,17.857875,11.8348217805,82.00037499999999
SWE,2015,14.7093215,56.569055,0.0,39.2,12.234875,17.945375,11.7178260625,81.894625
SWE,2016,14.765475,57.2173655,0.0,39.4,12.28875,17.997875,11.598337323,82.175375
SWE,2017,14.827463,57.832262,0.0,39.5,12.353375,18.0,11.5642528745,82.22637499999999
SWE,2018,14.8920365,58.419529,0.0,39.650000000000006,12.432,18.0,11.510636064,82.363125
SWE,2019,14.960987,58.984381,0.0,39.7,12.490875,18.0,11.510636064,82.821375
SWE,2020,15.039314,59.5368505,0.0,34.85,12.544875,18.0,11.8092161755,82.30687499999999
SWE,2021,15.1274535,60.0717845,0.0,34.85,12.545875,18.0,11.3269366655,82.7305
SWE,2022,15.224325,60.5845275,0.0,34.85,12.541125,18.0,11.3269366655,83.278125
SWZ,2000,14.4763501,23.185626,64.45,16.2,3.7645,9.51,28.64873683,47.218
SWZ,2001,15.112340799999998,23.414766,62.9,17.0,3.6175,9.435,28.64873683,45.946
SWZ,2002,15.76038255,23.648656,61.35,17.9,3.47125,9.35925,28.60595989,44.46575
SWZ,2003,16.4172511,23.8876195,59.75,18.8,3.3255,9.67825,26.992527845,43.33725
SWZ,2004,17.078832,24.128586499999997,58.25,19.700000000000003,3.1797500000000003,9.99725,26.748128345,42.534
SWZ,2005,17.74240965,24.379581,56.7,20.7,3.035,10.29575,25.733400375,42.12875
SWZ,2006,18.4045602,24.629888,55.05,21.7,3.2045000000000003,10.94275,25.67518162,43.13175
SWZ,2007,19.06278535,24.8842525,53.400000000000006,22.6,3.3779999999999997,11.261,25.200300855,43.609
SWZ,2008,19.71234215,25.136366,51.9,23.549999999999997,3.55225,11.57925,24.643028635,44.0985
SWZ,2009,20.35077715,25.396646,50.4,24.55,3.7265,11.898,23.469408685,44.51825
SWZ,2010,20.98186305,25.6628295,49.0,25.5,3.90075,12.216,23.061566595,46.4475
SWZ,2011,21.6103602,25.932303,47.599999999999994,26.4,4.101,12.5315,22.31545567,48.11675
SWZ,2012,22.23851825,26.199417,46.15,27.299999999999997,4.301,12.7125,23.42887896,49.8555
SWZ,2013,22.8732906,26.4624135,44.7,28.25,4.50075,12.89325,23.77426654,51.611
SWZ,2014,23.523216,26.716427,43.35,29.1,4.7005,13.172,23.81768209,53.285250000000005
SWZ,2015,24.1913605,26.957609499999997,42.35,29.950000000000003,4.9115,13.4615,23.10512311,55.253
SWZ,2016,24.881176,27.187492999999996,41.45,30.85,5.0504999999999995,13.75775,23.017147695,56.89
SWZ,2017,25.59199,27.4117975,40.7,31.7,5.19025,14.06025,23.463850715,58.1205
SWZ,2018,26.32238,27.6349315,40.25,32.55,5.32975,14.36975,23.433342895000003,59.63275
SWZ,2019,27.071645,27.86313,39.650000000000006,33.4,5.46975,14.68575,23.433342895000003,60.76525
SWZ,2020,27.8426565,28.0991465,39.25,34.85,5.60975,15.00925,20.78148396,59.8955
SWZ,2021,28.631623,28.343703,38.8,34.85,5.619,15.01875,11.3269366655,57.25175
SWZ,2022,29.436294,28.5960645,38.55,34.85,5.62775,15.028,11.3269366655,56.535
SYR,2000,22.692394,41.622643,1.35,28.55,4.324285714285714,10.506357142857144,71.379223785,70.28807142857143
SYR,2001,23.2963645,42.193051,1.3,29.5,4.505642857142857,10.5675,71.379223785,71.28342857142857
SYR,2002,23.894431500000003,42.787359499999994,1.15,30.6,4.686714285714286,10.628785714285714,68.98585187500001,71.61792857142858
SYR,2003,24.4768025,43.4029595,1.1,31.799999999999997,5.0611428571428565,10.990285714285717,65.46184615,72.15692857142857
SYR,2004,25.042667,44.0253135,1.0,33.05,5.435214285714286,11.395,61.48515906,72.22621428571429
SYR,2005,25.585942,44.6516275,1.05,34.349999999999994,5.8095,11.899071428571428,57.44150063,72.56042857142857
SYR,2006,26.107873,45.2703255,1.1,35.6,6.183785714285714,12.106142857142856,53.77737257,73.22164285714287
SYR,2007,26.616264,45.8772225,1.15,36.8,6.558,12.156785714285714,51.258093685,73.631
SYR,2008,27.117834,46.473524,1.25,37.95,6.140571428571429,12.185285714285714,50.001221920000006,73.45085714285713
SYR,2009,27.612703000000003,47.0599175,1.4,38.95,6.4335,12.30707142857143,49.32073273,73.7952142857143
SYR,2010,28.098367000000003,47.6311385,1.5,39.900000000000006,6.343571428571429,12.477714285714285,45.81371866,73.82735714285715
SYR,2011,28.5749325,48.175453000000005,1.725,40.7,6.254642857142857,12.606714285714286,34.394828095,73.17049999999999
SYR,2012,29.0471725,48.6789825,1.9,41.45,6.167285714285714,12.862,21.73807896,65.80671428571428
SYR,2013,29.516470499999997,49.125163,2.1,42.05,6.080857142857143,8.811428571428571,13.393476292,62.545857142857145
SYR,2014,29.990124,49.4980515,2.3000000000000003,42.599999999999994,5.994571428571429,8.606428571428571,13.9268894015,61.80335714285714
SYR,2015,30.4698735,49.7953995,2.6,43.05,5.9082857142857135,8.401142857142856,14.780469812,63.979142857142854
SYR,2016,30.9584595,50.0135105,2.9,43.5,5.822,8.196071428571429,13.186995777500002,64.9435
SYR,2017,31.422188,50.1962305,3.3000000000000003,43.75,5.735642857142857,7.991142857142857,11.6218604335,67.71957142857143
SYR,2018,31.855181,50.384128,3.65,43.95,5.719857142857143,7.922571428571429,10.5321455425,69.58964285714286
SYR,2019,32.276804,50.5812735,4.05,44.25,5.704285714285715,7.853785714285714,10.5321455425,71.48514285714286
SYR,2020,32.700744,50.784223,4.6,34.85,5.688357142857143,7.785071428571428,5.036932411,71.84592857142857
SYR,2021,33.128558,50.987533,4.95,34.85,5.688357142857143,7.785071428571428,11.3269366655,71.7585
SYR,2022,33.5613395,51.1859235,5.6000000000000005,34.85,5.688357142857143,7.785071428571428,11.3269366655,72.0275
TCD,2000,2.2113454,15.2729515,97.1,10.65,1.3335,4.6122499999999995,10.570274541,48.07375
TCD,2001,2.40259325,15.3565535,97.1,11.1,1.387,4.9005,10.570274541,48.603125
TCD,2002,2.60371955,15.4466995,97.0,11.65,1.440625,5.197875,11.8562324135,48.817625
TCD,2003,2.8128664,15.5399035,96.85,12.15,1.49375,5.35375,11.980229026,49.19975
TCD,2004,3.026809,15.6429495,96.7,12.75,1.547,5.435125,12.4832645895,49.343625
TCD,2005,3.2423493,15.748117,96.55,13.3,1.584,5.274375,12.3226640235,49.346875
TCD,2006,3.4554684,15.852499,96.3,13.95,1.621875,5.5188749999999995,12.941448891,49.242625
TCD,2007,3.66223565,15.9554225,96.1,14.65,1.659875,5.763125,13.0765949625,49.639375
TCD,2008,3.8586054,16.062876,95.7,15.3,1.69825,6.007125,13.4729741245,49.839875
TCD,2009,4.04238365,16.177808499999998,95.2,16.0,1.737125,6.406125,13.976161119,49.938125
TCD,2010,4.21235715,16.301058,94.7,16.75,1.767,6.401875,14.6082694385,50.25575
TCD,2011,4.3699166,16.43155,94.15,17.45,1.81625,6.984875000000001,15.1253225605,50.776125
TCD,2012,4.51992075,16.572088,93.4,18.25,1.86525,7.16525,15.657171141,51.403875
TCD,2013,4.671286800000001,16.7198255,92.75,19.05,1.91425,7.345875,16.061590373999998,51.73625
TCD,2014,4.8319992,16.869688,91.9,19.85,1.96325,7.526,16.403637136,52.251125
TCD,2015,5.00620885,17.0230305,90.9,20.65,2.012125,7.00525,16.4652706385,52.7315
TCD,2016,5.19741045,17.182276,89.85,21.5,2.056625,7.16875,15.8864838465,53.217375
TCD,2017,5.4058282,17.3488085,88.625,22.3,2.101125,7.338,15.1100201675,53.429
TCD,2018,5.63140435,17.5256045,87.35,23.2,2.145625,7.51375,14.2285501755,53.939125
TCD,2019,5.87604005,17.7140205,86.05000000000001,24.1,2.19,7.696125,14.2285501755,54.36475
TCD,2020,6.14173025,17.9123085,84.6,34.85,2.23925,7.84875,11.8234151715,53.872625
TCD,2021,6.42622875,18.125297,83.0,34.85,2.23925,7.84875,11.3269366655,53.615375
TCD,2022,6.7288692999999995,18.354090999999997,81.45,34.85,2.23925,7.84875,11.3269366655,54.09725
TGO,2000,3.28002665,17.239825500000002,99.7,8.45,2.857166666666666,9.271333333333333,3.6855904465,54.873333333333335
TGO,2001,3.5648482,17.360377,99.6,8.8,2.8785000000000003,9.525166666666664,3.6855904465,55.01466666666667
TGO,2002,3.86560585,17.492516000000002,99.35,9.2,2.900833333333333,9.611333333333333,3.5180029655,55.49
TGO,2003,4.1798223,17.6371645,99.15,9.65,2.924,9.698,3.5108203565,55.842000000000006
TGO,2004,4.50388275,17.792375,98.85,10.1,2.948166666666667,9.77,3.786905142,55.79433333333333
TGO,2005,4.8343947,17.957192,98.5,10.6,2.9726666666666666,9.7925,4.119514473000001,56.211333333333336
TGO,2006,5.1679395,18.1277555,98.1,11.1,2.977,10.150833333333331,4.603521144,56.49483333333333
TGO,2007,5.50039875,18.3043045,97.6,11.6,3.004,9.651833333333334,4.7373147215,56.70433333333333
TGO,2008,5.828368749999999,18.489035,97.1,12.15,3.031,10.150833333333331,4.710038936,56.80916666666667
TGO,2009,6.14900065,18.686994499999997,96.55,12.75,3.0576666666666665,10.653,4.547752003,57.047
TGO,2010,6.46247845,18.8977175,95.85,13.35,3.2075,11.158166666666666,4.340424201499999,57.26233333333334
TGO,2011,6.77037025,19.1231305,95.2,14.05,3.358333333333334,11.6655,4.170818571,57.805
TGO,2012,7.07991015,19.360782,94.5,14.65,3.5578333333333334,11.8375,4.1838878145,57.876
TGO,2013,7.4015971,19.6127855,93.8,15.35,3.758000000000001,12.009166666666667,4.1720467855,58.40883333333333
TGO,2014,7.7462361,19.869962,93.1,16.05,3.958833333333333,12.180666666666667,4.332465974,58.50133333333333
TGO,2015,8.118309100000001,20.1335385,92.3,16.75,4.109166666666667,12.264166666666666,4.15915048,59.06616666666667
TGO,2016,8.5199691,20.404793499999997,91.5,17.5,4.259666666666667,12.348833333333332,3.94947614,59.244166666666665
TGO,2017,8.95035175,20.68214,90.8,18.25,4.409833333333333,12.434666666666669,3.6529687415,59.869499999999995
TGO,2018,9.4084939,20.9691525,90.0,19.05,4.621166666666666,12.563333333333333,3.4809657285,59.95883333333333
TGO,2019,9.8943293,21.267938,89.2,19.9,4.8421666666666665,12.693333333333332,3.4809657285,60.612833333333334
TGO,2020,10.40856225,21.575576,88.5,34.85,5.074,12.824833333333332,3.5241348305000004,60.746
TGO,2021,10.9484657,21.8933065,87.7,34.85,5.074,12.824833333333332,11.3269366655,61.327333333333335
TGO,2022,11.5131254,22.2243845,86.94999999999999,34.85,5.074,12.824833333333332,11.3269366655,61.2965
THA,2000,5.6181479,36.361742,33.15,26.9,5.8027999999999995,12.1072,15.404019066,72.202
THA,2001,5.8978971499999995,37.2732925,32.2,28.0,6.196,12.7162,15.404019066,72.4982
THA,2002,6.1909752,38.156007,31.15,29.2,6.5894,12.9118,15.813085121,72.8152
THA,2003,6.4978678,39.0008685,30.45,30.5,6.9828,13.0468,15.993778531,73.0396
THA,2004,6.8202266,39.794502,29.4,31.9,7.376,13.182,16.2561520315,72.9648
THA,2005,7.1598147999999995,40.526266500000006,28.725,33.3,7.259,13.6034,16.334097187,73.7034
THA,2006,7.515530249999999,41.181000999999995,27.85,34.65,7.1415999999999995,13.677600000000002,16.282649467,74.82000000000001
THA,2007,7.88566595,41.744207,27.2,35.95,7.3224,14.157999999999998,15.323877863,75.0732
THA,2008,8.26746395,42.2152445,26.5,37.15,7.503399999999999,14.0598,14.3841317155,75.3824
THA,2009,8.6575348,42.588553000000005,25.7,38.2,7.6848,14.0832,13.5967398775,75.737
THA,2010,9.0556691,42.8542625,24.95,39.15,7.8664,14.0004,13.8299391105,76.03020000000001
THA,2011,9.4653767,43.024165999999994,24.15,39.95,7.984400000000001,14.2204,14.2508059605,76.3246
THA,2012,9.8891339,43.101737,23.3,40.65,8.102599999999999,14.053999999999998,14.551769284,76.67999999999999
THA,2013,10.3315564,43.0934865,22.35,41.25,8.168800000000001,13.9232,14.67494544,76.9752
THA,2014,10.7951229,43.007721,21.3,41.8,8.2726,16.5668,14.608376773,77.2918
THA,2015,11.28199645,42.855218,20.35,42.3,8.376000000000001,16.5064,14.706134248,77.5778
THA,2016,11.79145735,42.6427155,19.45,42.8,8.479400000000002,16.4458,14.8712451715,77.89399999999999
THA,2017,12.3208773,42.382109,18.55,43.25,8.4732,16.2346,14.3817641645,78.22319999999999
THA,2018,12.86825825,42.0919045,17.7,43.65,8.4988,16.0058,14.2308404555,78.4902
THA,2019,13.434796,41.7858005,16.75,44.1,8.8254,15.7778,14.2308404555,78.80199999999999
THA,2020,14.0247955,41.475773,15.85,34.85,8.931000000000001,15.599,14.514491714,79.0058
THA,2021,14.635573999999998,41.1685825,14.9,34.85,8.8988,15.6238,11.3269366655,78.35499999999999
THA,2022,15.2684635,40.8644245,14.15,34.85,8.8682,15.649,11.3269366655,79.2208
TJK,2000,10.46652435,16.340406,50.35,25.35,10.856,9.973,6.3006104325,64.139
TJK,2001,10.8905748,16.479639,47.05,26.15,10.8904,10.0936,6.3006104325,64.9472
TJK,2002,11.33992945,16.62766,43.625,27.0,10.9248,10.3092,6.2689139285,65.74719999999999
TJK,2003,11.81383375,16.7892795,40.5,27.85,10.9592,10.687,6.1785951975,66.4628
TJK,2004,12.3135768,16.962073500000002,37.35,28.700000000000003,10.994,10.8036,5.942705929500001,66.9456
